route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
012,108.0.1,1035628,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,397750,56013,0,0
012,108.0.1,1035627,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,397749,56013,0,0
012,108.0.1,1035644,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035684,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035683,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035668,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035667,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035666,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035665,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035664,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035663,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035662,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035661,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035660,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035659,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035658,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035657,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035656,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035655,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035654,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035653,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035652,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035651,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035650,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035649,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035648,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035647,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035646,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035645,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035682,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035681,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035680,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035679,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035678,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035677,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035676,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397748,56017,0,0
012,108.0.1,1035675,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035674,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035673,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035672,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035671,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
012,108.0.1,1035670,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397750,56017,0,0
012,108.0.1,1035669,12 MCKINLEY FIELDS TO FIELDS AVE,,1,397749,56017,0,0
021,108.0.1,1035959,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397768,56022,0,0
021,108.0.1,1035958,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397769,56022,0,0
021,108.0.1,1035957,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397770,56022,0,0
021,108.0.1,1035956,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397768,56022,0,0
021,108.0.1,1035955,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397769,56022,0,0
021,108.0.1,1035954,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397770,56022,0,0
021,108.0.1,1035953,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397768,56022,0,0
021,108.0.1,1035952,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397769,56022,0,0
021,108.0.1,1035951,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397770,56022,0,0
021,108.0.1,1035950,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397766,56022,0,0
021,108.0.1,1035949,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397771,56022,0,0
021,108.0.1,1035948,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397767,56022,0,0
021,108.0.1,1035947,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397766,56022,0,0
021,108.0.1,1035946,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397771,56022,0,0
021,108.0.1,1035945,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397767,56022,0,0
021,108.0.1,1035944,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397766,56022,0,0
021,108.0.1,1035943,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397771,56022,0,0
021,108.0.1,1035960,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397767,56022,0,0
021,108.0.1,1035961,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,397766,56022,0,0
021,108.0.1,1035978,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397770,56023,0,0
021,108.0.1,1035977,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397768,56023,0,0
021,108.0.1,1035976,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397769,56023,0,0
021,108.0.1,1035975,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397770,56023,0,0
021,108.0.1,1035974,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397768,56023,0,0
021,108.0.1,1035973,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397769,56023,0,0
021,108.0.1,1035972,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397770,56023,0,0
021,108.0.1,1035971,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397768,56023,0,0
021,108.0.1,1035970,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397769,56023,0,0
021,108.0.1,1035969,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397767,56023,0,0
021,108.0.1,1035968,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397766,56023,0,0
021,108.0.1,1035967,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397771,56023,0,0
021,108.0.1,1035966,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397767,56023,0,0
021,108.0.1,1035965,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397766,56023,0,0
021,108.0.1,1035964,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397771,56023,0,0
021,108.0.1,1035963,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397767,56023,0,0
021,108.0.1,1035962,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397766,56023,0,0
021,108.0.1,1035979,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397771,56023,0,0
021,108.0.1,1035980,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,397767,56023,0,0
022,108.0.1,1036142,22 OSU RICKENBACKER TO RICKENBACKER,,0,397376,56028,0,0
022,108.0.1,1036135,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56028,0,0
022,108.0.1,1036109,22 OSU RICKENBACKER TO RICKENBACKER,,0,397796,56028,0,0
022,108.0.1,1036136,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56028,0,0
022,108.0.1,1036095,22 OSU RICKENBACKER TO RICKENBACKER,,0,397803,56028,0,0
022,108.0.1,1036137,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036108,22 OSU RICKENBACKER TO RICKENBACKER,,0,397797,56024,0,0
022,108.0.1,1036138,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036107,22 OSU RICKENBACKER TO RICKENBACKER,,0,397798,56024,0,0
022,108.0.1,1036139,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036106,22 OSU RICKENBACKER TO RICKENBACKER,,0,397796,56024,0,0
022,108.0.1,1036140,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036122,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036123,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036111,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036124,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036112,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036125,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036121,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036126,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036120,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036127,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036119,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036128,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036105,22 OSU RICKENBACKER TO RICKENBACKER,,0,397799,56024,0,0
022,108.0.1,1036118,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036104,22 OSU RICKENBACKER TO RICKENBACKER,,0,397800,56024,0,0
022,108.0.1,1036129,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036103,22 OSU RICKENBACKER TO RICKENBACKER,,0,397801,56024,0,0
022,108.0.1,1036117,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036102,22 OSU RICKENBACKER TO RICKENBACKER,,0,397802,56024,0,0
022,108.0.1,1036130,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036101,22 OSU RICKENBACKER TO RICKENBACKER,,0,397799,56024,0,0
022,108.0.1,1036116,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036100,22 OSU RICKENBACKER TO RICKENBACKER,,0,397800,56024,0,0
022,108.0.1,1036131,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036099,22 OSU RICKENBACKER TO RICKENBACKER,,0,397801,56024,0,0
022,108.0.1,1036115,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036098,22 OSU RICKENBACKER TO RICKENBACKER,,0,397802,56024,0,0
022,108.0.1,1036132,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036097,22 OSU RICKENBACKER TO RICKENBACKER,,0,397799,56024,0,0
022,108.0.1,1036114,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036096,22 OSU RICKENBACKER TO RICKENBACKER,,0,397800,56024,0,0
022,108.0.1,1036133,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036113,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036134,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036110,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036094,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036093,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036092,22 OSU RICKENBACKER TO RICKENBACKER,,0,397795,56025,0,0
022,108.0.1,1036091,22 OSU RICKENBACKER TO RICKENBACKER,,0,397794,56025,0,0
022,108.0.1,1036141,22 OSU RICKENBACKER TO RICKENBACKER,,0,397793,56025,0,0
022,108.0.1,1036144,22 OSU RICKENBACKER TO RICKENBACKER,,0,397791,56025,0,0
022,108.0.1,1036143,22 OSU RICKENBACKER TO RICKENBACKER,,0,397792,56025,0,0
022,108.0.1,1036145,22 OSU RICKENBACKER TO RICKENBACKER,,0,397790,56025,0,0
022,108.0.1,1036190,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036163,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397797,56029,0,0
022,108.0.1,1036191,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036162,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397798,56029,0,0
022,108.0.1,1036192,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036161,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397796,56029,0,0
022,108.0.1,1036193,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036160,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397803,56029,0,0
022,108.0.1,1036176,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036177,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036175,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036178,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036174,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036179,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036173,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036180,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036172,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036181,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036171,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036182,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036159,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397799,56029,0,0
022,108.0.1,1036170,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036158,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397800,56029,0,0
022,108.0.1,1036183,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036157,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397801,56029,0,0
022,108.0.1,1036169,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036156,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397802,56029,0,0
022,108.0.1,1036184,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036155,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397799,56029,0,0
022,108.0.1,1036168,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036154,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397800,56029,0,0
022,108.0.1,1036185,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036153,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397801,56029,0,0
022,108.0.1,1036167,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036152,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397802,56029,0,0
022,108.0.1,1036186,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036151,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397799,56029,0,0
022,108.0.1,1036166,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036150,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,397800,56029,0,0
022,108.0.1,1036187,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036165,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036188,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036164,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036189,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036149,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036148,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
022,108.0.1,1036147,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397791,56030,0,0
022,108.0.1,1036146,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397792,56030,0,0
022,108.0.1,1036194,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397790,56030,0,0
022,108.0.1,1036195,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397795,56030,0,0
022,108.0.1,1036196,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397794,56030,0,0
022,108.0.1,1036197,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,397793,56030,0,0
023,108.0.1,1036460,23 JAMES STELZER TO EASTLAND MALL,,0,397851,56034,0,0
023,108.0.1,1036490,23 JAMES STELZER TO EASTLAND MALL,,0,397855,56034,0,0
023,108.0.1,1036459,23 JAMES STELZER TO EASTLAND MALL,,0,397858,56034,0,0
023,108.0.1,1036491,23 JAMES STELZER TO EASTLAND MALL,,0,397854,56034,0,0
023,108.0.1,1036458,23 JAMES STELZER TO EASTLAND MALL,,0,397860,56034,0,0
023,108.0.1,1036492,23 JAMES STELZER TO EASTLAND MALL,,0,397853,56034,0,0
023,108.0.1,1036457,23 JAMES STELZER TO EASTLAND MALL,,0,397859,56034,0,0
023,108.0.1,1036493,23 JAMES STELZER TO EASTLAND MALL,,0,397852,56034,0,0
023,108.0.1,1036476,23 JAMES STELZER TO EASTLAND MALL,,0,397851,56034,0,0
023,108.0.1,1036494,23 JAMES STELZER TO EASTLAND MALL,,0,397855,56034,0,0
023,108.0.1,1036477,23 JAMES STELZER TO EASTLAND MALL,,0,397858,56034,0,0
023,108.0.1,1036495,23 JAMES STELZER TO EASTLAND MALL,,0,397854,56034,0,0
023,108.0.1,1036475,23 JAMES STELZER TO EASTLAND MALL,,0,397860,56034,0,0
023,108.0.1,1036496,23 JAMES STELZER TO EASTLAND MALL,,0,397853,56034,0,0
023,108.0.1,1036478,23 JAMES STELZER TO EASTLAND MALL,,0,397859,56034,0,0
023,108.0.1,1036497,23 JAMES STELZER TO EASTLAND MALL,,0,397852,56034,0,0
023,108.0.1,1036474,23 JAMES STELZER TO EASTLAND MALL,,0,397851,56034,0,0
023,108.0.1,1036498,23 JAMES STELZER TO EASTLAND MALL,,0,397855,56034,0,0
023,108.0.1,1036479,23 JAMES STELZER TO EASTLAND MALL,,0,397858,56034,0,0
023,108.0.1,1036499,23 JAMES STELZER TO EASTLAND MALL,,0,397854,56034,0,0
023,108.0.1,1036473,23 JAMES STELZER TO EASTLAND MALL,,0,397860,56034,0,0
023,108.0.1,1036500,23 JAMES STELZER TO EASTLAND MALL,,0,397853,56034,0,0
023,108.0.1,1036480,23 JAMES STELZER TO EASTLAND MALL,,0,397859,56034,0,0
023,108.0.1,1036501,23 JAMES STELZER TO EASTLAND MALL,,0,397852,56034,0,0
023,108.0.1,1036472,23 JAMES STELZER TO EASTLAND MALL,,0,397851,56034,0,0
023,108.0.1,1036502,23 JAMES STELZER TO EASTLAND MALL,,0,397855,56034,0,0
023,108.0.1,1036481,23 JAMES STELZER TO EASTLAND MALL,,0,397858,56034,0,0
023,108.0.1,1036503,23 JAMES STELZER TO EASTLAND MALL,,0,397854,56034,0,0
023,108.0.1,1036471,23 JAMES STELZER TO EASTLAND MALL,,0,397860,56034,0,0
023,108.0.1,1036504,23 JAMES STELZER TO EASTLAND MALL,,0,397853,56034,0,0
023,108.0.1,1036482,23 JAMES STELZER TO EASTLAND MALL,,0,397375,56034,0,0
023,108.0.1,1036505,23 JAMES STELZER TO EASTLAND MALL,,0,397852,56034,0,0
023,108.0.1,1036470,23 JAMES STELZER TO EASTLAND MALL,,0,397861,56034,0,0
023,108.0.1,1036506,23 JAMES STELZER TO EASTLAND MALL,,0,397851,56034,0,0
023,108.0.1,1036483,23 JAMES STELZER TO EASTLAND MALL,,0,397858,56034,0,0
023,108.0.1,1036507,23 JAMES STELZER TO EASTLAND MALL,,0,397849,56034,0,0
023,108.0.1,1036469,23 JAMES STELZER TO EASTLAND MALL,,0,397862,56034,0,0
023,108.0.1,1036508,23 JAMES STELZER TO EASTLAND MALL,,0,397848,56034,0,0
023,108.0.1,1036484,23 JAMES STELZER TO EASTLAND MALL,,0,397847,56034,0,0
023,108.0.1,1036509,23 JAMES STELZER TO EASTLAND MALL,,0,397846,56034,0,0
023,108.0.1,1036468,23 JAMES STELZER TO EASTLAND MALL,,0,397845,56034,0,0
023,108.0.1,1036510,23 JAMES STELZER TO EASTLAND MALL,,0,397850,56034,0,0
023,108.0.1,1036485,23 JAMES STELZER TO EASTLAND MALL,,0,397857,56034,0,0
023,108.0.1,1036511,23 JAMES STELZER TO EASTLAND MALL,,0,397849,56034,0,0
023,108.0.1,1036467,23 JAMES STELZER TO EASTLAND MALL,,0,397856,56034,0,0
023,108.0.1,1036512,23 JAMES STELZER TO EASTLAND MALL,,0,397848,56034,0,0
023,108.0.1,1036486,23 JAMES STELZER TO EASTLAND MALL,,0,397847,56034,0,0
023,108.0.1,1036513,23 JAMES STELZER TO EASTLAND MALL,,0,397846,56034,0,0
023,108.0.1,1036466,23 JAMES STELZER TO EASTLAND MALL,,0,397845,56034,0,0
023,108.0.1,1036514,23 JAMES STELZER TO EASTLAND MALL,,0,397850,56034,0,0
023,108.0.1,1036487,23 JAMES STELZER TO EASTLAND MALL,,0,397857,56034,0,0
023,108.0.1,1036515,23 JAMES STELZER TO EASTLAND MALL,,0,397849,56034,0,0
023,108.0.1,1036465,23 JAMES STELZER TO EASTLAND MALL,,0,397856,56034,0,0
023,108.0.1,1036516,23 JAMES STELZER TO EASTLAND MALL,,0,397848,56034,0,0
023,108.0.1,1036488,23 JAMES STELZER TO EASTLAND MALL,,0,397847,56034,0,0
023,108.0.1,1036517,23 JAMES STELZER TO EASTLAND MALL,,0,397846,56034,0,0
023,108.0.1,1036464,23 JAMES STELZER TO EASTLAND MALL,,0,397845,56034,0,0
023,108.0.1,1036518,23 JAMES STELZER TO EASTLAND MALL,,0,397850,56034,0,0
023,108.0.1,1036463,23 JAMES STELZER TO EASTLAND MALL,,0,397857,56034,0,0
023,108.0.1,1036519,23 JAMES STELZER TO EASTLAND MALL,,0,397849,56034,0,0
023,108.0.1,1036462,23 JAMES STELZER TO EASTLAND MALL,,0,397856,56034,0,0
023,108.0.1,1036520,23 JAMES STELZER TO EASTLAND MALL,,0,397848,56034,0,0
023,108.0.1,1036461,23 JAMES STELZER TO EASTLAND MALL,,0,397847,56034,0,0
023,108.0.1,1036521,23 JAMES STELZER TO EASTLAND MALL,,0,397846,56034,0,0
023,108.0.1,1036456,23 JAMES STELZER TO EASTLAND MALL,,0,397845,56034,0,0
023,108.0.1,1036522,23 JAMES STELZER TO EASTLAND MALL,,0,397850,56034,0,0
023,108.0.1,1036455,23 JAMES STELZER TO EASTLAND MALL,,0,397857,56034,0,0
023,108.0.1,1036523,23 JAMES STELZER TO EASTLAND MALL,,0,397849,56034,0,0
023,108.0.1,1036489,23 JAMES STELZER TO EASTLAND MALL,,0,397856,56034,0,0
023,108.0.1,1036524,23 JAMES STELZER TO EASTLAND MALL,,0,397848,56034,0,0
023,108.0.1,1036525,23 JAMES STELZER TO EASTLAND MALL,,0,397847,56034,0,0
023,108.0.1,1036526,23 JAMES STELZER TO EASTLAND MALL,,0,397846,56034,0,0
023,108.0.1,1036527,23 JAMES STELZER TO EASTLAND MALL,,0,397845,56034,0,0
023,108.0.1,1036533,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397860,56035,0,0
023,108.0.1,1036563,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397853,56035,0,0
023,108.0.1,1036532,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397859,56035,0,0
023,108.0.1,1036564,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397852,56035,0,0
023,108.0.1,1036531,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397851,56035,0,0
023,108.0.1,1036565,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397855,56035,0,0
023,108.0.1,1036530,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397858,56035,0,0
023,108.0.1,1036566,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397854,56035,0,0
023,108.0.1,1036537,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397860,56035,0,0
023,108.0.1,1036567,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397853,56035,0,0
023,108.0.1,1036550,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397859,56035,0,0
023,108.0.1,1036568,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397852,56035,0,0
023,108.0.1,1036549,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397851,56035,0,0
023,108.0.1,1036569,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397855,56035,0,0
023,108.0.1,1036551,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397858,56035,0,0
023,108.0.1,1036570,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397854,56035,0,0
023,108.0.1,1036548,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397860,56035,0,0
023,108.0.1,1036571,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397853,56035,0,0
023,108.0.1,1036552,23 JAMES STELZER TO EASTON TRANSIT CENTER,,1,397859,56035,0,0
